,issue_d,loan duration,annual_inc,avg_cur_bal,bc_open_to_buy,bc_util,delinq_2yrs,dti,emp_length,emp_title,fico_range_high,funded_amnt,grade,home_ownership,inq_last_6mths,int_rate,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_actv_bc_tl,num_bc_tl,num_il_tl,num_rev_accts,open_acc,pub_rec,pub_rec_bankruptcies,purpose,revol_bal,revol_util,sub_grade,target,tax_liens,zip_code,Pct_afro_american,Predictions,Predicted probabilities
319,2013.0,1.0,42000.0,788.0,17490.0,32.7,0.0,9.94,10+ years,other,664.0,16000.0,D,OWN,2.0,18.25,266.0,3.0,3.0,0.0,7.0,6.0,16.0,7.0,22.0,11.0,1.0,1.0,credit_card,8672.0,23.1,D3,1.0,0.0,591.0,0.9620473411389424,1.0,0.36428933475787423
320,2013.0,0.0,135000.0,105702.0,45310.0,61.0,0.0,17.79,2 years,manager,709.0,12250.0,B,MORTGAGE,0.0,9.67,188.0,21.0,21.0,2.0,30.0,6.0,16.0,7.0,19.0,12.0,0.0,0.0,debt_consolidation,76126.0,60.4,B1,0.0,0.0,945.0,7.542862052159502,0.0,0.03810129849653347
321,2013.0,0.0,45500.0,1947.0,5235.0,54.9,0.0,14.96,5 years,other,674.0,12000.0,A,RENT,0.0,7.9,211.0,18.0,18.0,2.0,18.0,2.0,10.0,2.0,17.0,7.0,1.0,1.0,credit_card,7725.0,34.2,A4,0.0,0.0,917.0,4.0268227925658655,0.0,0.07729850181834119
322,2013.0,0.0,110700.0,26670.0,4986.0,83.1,0.0,28.15,10+ years,other,719.0,30000.0,B,MORTGAGE,0.0,9.67,234.0,4.0,4.0,6.0,46.0,4.0,8.0,4.0,12.0,9.0,0.0,0.0,debt_consolidation,32842.0,79.7,B1,0.0,0.0,290.0,26.69085315972459,0.0,0.0726773812124421
323,2013.0,0.0,135000.0,38429.0,2773.0,86.7,0.0,17.65,10+ years,other,689.0,18000.0,B,MORTGAGE,3.0,12.85,126.0,3.0,3.0,3.0,3.0,5.0,7.0,15.0,9.0,11.0,1.0,1.0,credit_card,18541.0,60.0,B4,0.0,0.0,925.0,7.401448999841142,0.0,0.12628827053159394
324,2013.0,1.0,100000.0,64851.0,5282.0,65.5,0.0,6.38,10+ years,other,684.0,14000.0,C,MORTGAGE,0.0,14.47,85.0,6.0,6.0,4.0,14.0,3.0,6.0,1.0,10.0,9.0,0.0,0.0,debt_consolidation,16028.0,72.2,C2,1.0,0.0,117.0,6.669587961854511,0.0,0.15873900959838066
325,2013.0,0.0,95000.0,13041.0,105.0,98.9,1.0,28.99,10+ years,other,674.0,22000.0,E,RENT,1.0,20.5,171.0,6.0,3.0,0.0,6.0,2.0,5.0,20.0,6.0,10.0,0.0,0.0,debt_consolidation,9895.0,70.7,E1,0.0,0.0,301.0,21.30047113294356,1.0,0.359026329289073
326,2013.0,1.0,48000.0,4013.0,1581.0,65.6,0.0,18.6,10+ years,clerk,679.0,12000.0,C,RENT,0.0,14.47,162.0,8.0,8.0,0.0,20.0,1.0,6.0,16.0,8.0,15.0,1.0,1.0,credit_card,3576.0,65.0,C2,1.0,0.0,960.0,1.0135528976021797,1.0,0.3192764146266541
327,2013.0,0.0,48000.0,1958.0,1847.0,63.8,0.0,20.25,10+ years,other,679.0,8000.0,D,OWN,1.0,18.25,320.0,3.0,3.0,0.0,27.0,4.0,8.0,3.0,18.0,15.0,0.0,0.0,debt_consolidation,10686.0,67.2,D3,1.0,0.0,352.0,42.59743853506825,0.0,0.23499569825546815
328,2013.0,1.0,40000.0,5062.0,647.0,87.8,0.0,34.62,10+ years,teacher,679.0,10000.0,D,RENT,1.0,19.97,150.0,6.0,6.0,0.0,6.0,2.0,6.0,20.0,12.0,10.0,0.0,0.0,other,11021.0,64.8,D5,1.0,0.0,331.0,16.95099138442644,1.0,0.4365584024024882
